Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,segment_label,is_churned,churn_probability,churn_risk
15325,104,8,1601.46,3,4,4,11,344,Loyal Customers,1,0.9997583,High Risk
15326,334,5,1700.52,2,4,4,10,244,At Risk,1,0.9997583,High Risk
15327,53,1,208.75,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15328,408,1,107.24,2,1,1,4,211,Lost,1,0.9996289,High Risk
15329,39,11,2958.83,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15330,32,2,714.96,4,2,3,9,423,New Customers,0,0.00037169023,Low Risk
15331,500,3,767.91,1,3,3,7,133,At Risk,1,0.99958855,High Risk
15332,366,6,4892.68,2,4,5,11,245,At Risk,1,0.99942315,High Risk
15333,208,1,1028.56,2,1,3,6,213,Cant Lose Them,1,0.99958855,High Risk
15334,157,3,350.82,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
15335,54,1,170.22,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15336,402,1,240.5,2,1,1,4,211,Lost,1,0.9996289,High Risk
15337,411,1,373.02,1,1,2,4,112,Lost,1,0.9996289,High Risk
15338,677,1,277.93,1,1,1,3,111,Lost,1,0.9996289,High Risk
15339,66,7,1821.02,3,4,4,11,344,Loyal Customers,0,0.00092350127,Low Risk
15340,562,1,105.5,1,1,1,3,111,Lost,1,0.9996289,High Risk
15341,81,2,2402.7200000000003,3,2,4,9,324,Others,0,0.00020254405,Low Risk
15342,130,1,406.09,3,1,2,6,312,Others,1,0.9996289,High Risk
15343,87,1,364.5,3,1,2,6,312,Others,0,0.0004902948,Low Risk
15344,1,3,563.94,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
15345,46,1,393.54,4,1,2,7,412,New Customers,0,0.0004902948,Low Risk
15346,333,3,596.12,2,3,2,7,232,Others,1,0.9996289,High Risk
15347,366,4,1162.0,2,3,3,8,233,At Risk,1,0.99958855,High Risk
15348,72,1,158.04,3,1,1,5,311,Others,0,0.0004902948,Low Risk
15349,158,2,463.91,3,2,2,7,322,Others,1,0.9996289,High Risk
15350,373,2,547.6,2,2,2,6,222,Lost,1,0.9996289,High Risk
15351,12,10,3430.22,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15352,549,1,111.15,1,1,1,3,111,Lost,1,0.9996289,High Risk
15353,255,7,2794.4700000000003,2,4,4,10,244,At Risk,1,0.99942315,High Risk
15354,603,3,284.4,1,3,1,5,131,Others,1,0.9996289,High Risk
15355,29,2,277.05,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
15356,31,13,3239.57,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15358,5,42,16425.86,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15359,663,8,181.35,1,4,1,6,141,Others,1,0.9997578,High Risk
15360,40,1,427.93,4,1,2,7,412,New Customers,0,0.0004902948,Low Risk
15361,362,4,689.07,2,3,3,8,233,At Risk,1,0.9995913,High Risk
15362,449,2,613.08,1,2,3,6,123,Cant Lose Them,1,0.9996289,High Risk
15363,373,2,678.11,2,2,3,7,223,Cant Lose Them,1,0.9996076,High Risk
15364,96,2,913.19,3,2,3,8,323,Others,1,0.99958855,High Risk
15365,26,13,4557.13,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15366,75,7,2389.08,3,4,4,11,344,Loyal Customers,0,0.00030059286,Low Risk
15367,57,11,5081.33,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15368,21,2,722.74,4,2,3,9,423,New Customers,0,0.00037169023,Low Risk
15369,492,11,6251.26,1,5,5,11,155,At Risk,1,0.99942315,High Risk
15370,41,8,3739.01,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
15371,662,1,59.400000000000006,1,1,1,3,111,Lost,1,0.9996289,High Risk
15372,137,8,6017.06,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
15373,8,17,3084.54,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15374,129,2,307.32,3,2,2,7,322,Others,1,0.9996289,High Risk
15375,690,1,60.96,1,1,1,3,111,Lost,1,0.9996289,High Risk
15376,40,3,1221.56,4,3,4,11,434,Loyal Customers,0,0.00036926035,Low Risk
15377,383,4,1211.75,2,3,3,8,233,At Risk,1,0.99958855,High Risk
15378,463,2,246.5,1,2,1,4,121,Lost,1,0.9996289,High Risk
15379,169,8,4877.84,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
15380,9,11,3248.96,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15381,214,5,1890.57,2,4,4,10,244,At Risk,1,0.9996159,High Risk
15382,15,12,13733.55,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15384,170,4,2027.79,3,3,4,10,334,Loyal Customers,1,0.99926585,High Risk
15385,40,3,942.08,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
15386,186,1,394.14,3,1,2,6,312,Others,1,0.9996289,High Risk
15387,492,1,468.65,1,1,2,4,112,Lost,1,0.9996289,High Risk
15388,270,1,140.54,2,1,1,4,211,Lost,1,0.9996289,High Risk
15389,172,5,2733.8,3,4,4,11,344,Loyal Customers,1,0.99942315,High Risk
15390,396,2,1216.66,2,2,3,7,223,Cant Lose Them,1,0.99958855,High Risk
15391,584,1,289.87,1,1,2,4,112,Lost,1,0.9996289,High Risk
15392,5,7,2911.62,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
15393,16,5,891.34,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
15394,10,11,5286.8,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15395,326,1,107.45,2,1,1,4,211,Lost,1,0.9996289,High Risk
15396,113,2,796.38,3,2,3,8,323,Others,1,0.99958855,High Risk
15397,290,1,94.0,2,1,1,4,211,Lost,1,0.9996289,High Risk
15398,16,2,1345.53,5,2,4,11,524,New Customers,0,0.0002833034,Low Risk
15399,1,3,815.77,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15400,92,8,1302.3,3,4,4,11,344,Loyal Customers,1,0.9996588,High Risk
15401,452,2,216.95,1,2,1,4,121,Lost,1,0.9996289,High Risk
15402,149,6,1830.54,3,4,4,11,344,Loyal Customers,1,0.9997583,High Risk
15403,492,2,170.88,1,2,1,4,121,Lost,1,0.9996289,High Risk
15404,376,1,257.06,2,1,1,4,211,Lost,1,0.9996289,High Risk
15405,189,2,659.84,3,2,3,8,323,Others,1,0.9996166,High Risk
15406,31,4,975.87,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
15407,34,4,1046.74,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
15408,264,1,267.18,2,1,1,4,211,Lost,1,0.9996289,High Risk
15409,721,1,131.25,1,1,1,3,111,Lost,1,0.9996289,High Risk
15410,84,10,4685.72,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
15411,26,4,1348.93,4,3,4,11,434,Loyal Customers,0,0.0002833034,Low Risk
15412,171,1,190.53,3,1,1,5,311,Others,1,0.9996289,High Risk
15413,692,5,6798.72,1,4,5,10,145,At Risk,1,0.99942315,High Risk
15414,10,3,774.9000000000001,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15415,313,1,559.61,2,1,2,5,212,Lost,1,0.9996289,High Risk
15416,65,7,4572.82,3,4,5,12,345,Loyal Customers,0,0.0002199083,Low Risk
15417,85,1,508.8,3,1,2,6,312,Others,0,0.0004902948,Low Risk
15418,425,2,449.42,1,2,2,5,122,Lost,1,0.9996289,High Risk
15419,25,1,135.86,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15420,434,6,743.0,1,4,3,8,143,At Risk,1,0.99973327,High Risk
15421,59,10,3805.34,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15422,323,7,1619.97,2,4,4,10,244,At Risk,1,0.9997583,High Risk
15423,38,3,266.89,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
15424,254,3,597.78,2,3,2,7,232,Others,1,0.9996289,High Risk
15425,400,4,1941.12,2,3,4,9,234,At Risk,1,0.9992907,High Risk
15426,19,9,2156.35,5,5,4,14,554,Champions,0,0.00030680475,Low Risk
15427,33,3,1430.54,4,3,4,11,434,Loyal Customers,0,0.00045565024,Low Risk
15428,15,4,762.75,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15429,27,2,397.35,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
15430,468,2,954.75,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
15431,503,1,153.24,1,1,1,3,111,Lost,1,0.9996289,High Risk
15432,23,2,320.76,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
15433,214,2,533.3,2,2,2,6,222,Lost,1,0.9996289,High Risk
15434,8,11,2567.06,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
15435,22,1,149.29,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15436,12,3,1067.75,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15437,262,2,393.45,2,2,2,6,222,Lost,1,0.9996289,High Risk
15438,131,1,156.57999999999998,3,1,1,5,311,Others,1,0.9996289,High Risk
15439,405,4,1269.05,2,3,4,9,234,At Risk,1,0.9993699,High Risk
15440,55,3,383.68,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
15441,396,3,1254.21,2,3,4,9,234,At Risk,1,0.9993699,High Risk
15442,249,1,594.0,2,1,2,5,212,Lost,1,0.9996289,High Risk
15443,2,14,5114.23,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15444,9,2,1411.21,5,2,4,11,524,New Customers,0,0.00045565024,Low Risk
15445,264,2,284.5,2,2,1,5,221,Lost,1,0.9996289,High Risk
15446,377,3,399.75,2,3,2,7,232,Others,1,0.9996289,High Risk
15447,331,5,492.88,2,4,2,8,242,Others,1,0.9997578,High Risk
15448,313,2,788.81,2,2,3,7,223,Cant Lose Them,1,0.99958855,High Risk
15449,26,3,974.52,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
15450,30,1,429.84,4,1,2,7,412,New Customers,0,0.0004902948,Low Risk
15451,434,2,226.86,1,2,1,4,121,Lost,1,0.9996289,High Risk
15452,30,6,1785.11,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
15453,2,7,1371.77,5,4,4,13,544,Champions,0,0.0004666579,Low Risk
15454,362,2,305.99,2,2,2,6,222,Lost,1,0.9996289,High Risk
15455,598,1,38.25,1,1,1,3,111,Lost,1,0.9996289,High Risk
15456,283,10,2091.52,2,5,4,11,254,At Risk,1,0.9995865,High Risk
15457,262,1,237.07,2,1,1,4,211,Lost,1,0.9996289,High Risk
15458,25,2,370.44,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
15459,417,2,202.83,1,2,1,4,121,Lost,1,0.9996289,High Risk
15460,354,1,214.26,2,1,1,4,211,Lost,1,0.9996289,High Risk
15461,461,2,429.7,1,2,2,5,122,Lost,1,0.9996289,High Risk
15462,94,4,737.05,3,3,3,9,333,Loyal Customers,1,0.9995105,High Risk
15463,29,1,126.14,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15464,338,1,1044.65,2,1,3,6,213,Cant Lose Them,1,0.99958855,High Risk
15465,20,32,12100.4,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15466,85,4,1560.46,3,3,4,10,334,Loyal Customers,0,0.00045565024,Low Risk
15467,9,3,524.88,5,3,2,10,532,Potential Loyalists,0,0.0004094127,Low Risk
15468,51,3,1430.48,4,3,4,11,434,Loyal Customers,0,0.00045565024,Low Risk
15469,50,3,874.25,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
15470,576,1,63.42,1,1,1,3,111,Lost,1,0.9996289,High Risk
15471,2,3,1292.01,5,3,4,12,534,Loyal Customers,0,0.0002505981,Low Risk
15472,113,1,371.56,3,1,2,6,312,Others,1,0.9996289,High Risk
15473,14,8,2046.0,5,4,4,13,544,Champions,0,0.00030680475,Low Risk
15474,596,1,150.35,1,1,1,3,111,Lost,1,0.9996289,High Risk
15475,77,1,454.11,3,1,2,6,312,Others,0,0.0004902948,Low Risk
15476,380,4,2209.98,2,3,4,9,234,At Risk,1,0.99914396,High Risk
15477,650,1,368.4,1,1,2,4,112,Lost,1,0.9996289,High Risk
15478,40,3,1983.48,4,3,4,11,434,Loyal Customers,0,0.00028684916,Low Risk
15479,733,1,147.4,1,1,1,3,111,Lost,1,0.9996289,High Risk
15480,116,5,6279.0,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
15481,401,1,1993.34,2,1,4,7,214,Cant Lose Them,1,0.99940777,High Risk
15482,16,19,14417.36,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15483,161,10,817.8199999999999,3,5,3,11,353,Loyal Customers,1,0.99973327,High Risk
15484,1,6,4652.1,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
15485,30,7,4810.92,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
15486,527,1,102.0,1,1,1,3,111,Lost,1,0.9996289,High Risk
15487,680,1,231.32,1,1,1,3,111,Lost,1,0.9996289,High Risk
15488,93,5,431.92,3,4,2,9,342,Potential Loyalists,1,0.9997578,High Risk
15489,23,8,2419.61,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
15490,430,1,210.85,1,1,1,3,111,Lost,1,0.9996289,High Risk
15491,95,6,3100.09,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
15492,28,2,659.4599999999999,4,2,3,9,423,New Customers,0,0.00039627156,Low Risk
15493,33,9,4121.68,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15494,21,5,3702.6,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
15495,379,1,246.5,2,1,1,4,211,Lost,1,0.9996289,High Risk
15496,631,1,146.14,1,1,1,3,111,Lost,1,0.9996289,High Risk
15497,18,9,8657.39,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15498,3,44,24972.86,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15499,724,1,158.65,1,1,1,3,111,Lost,1,0.9996289,High Risk
15500,8,4,1131.56,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15501,405,2,399.95,2,2,2,6,222,Lost,1,0.9996289,High Risk
15502,16,14,13003.87,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15503,363,2,257.3,2,2,1,5,221,Lost,1,0.9996289,High Risk
15504,81,4,402.7,3,3,2,8,332,Potential Loyalists,0,0.0004902948,Low Risk
15505,53,5,3610.96,4,4,5,13,445,Champions,0,0.0002199083,Low Risk
15506,23,6,2030.33,4,4,4,12,444,Champions,0,0.00030680475,Low Risk
15507,172,1,475.86,3,1,2,6,312,Others,1,0.9996289,High Risk
15508,189,6,1000.27,3,4,3,10,343,Loyal Customers,1,0.99973327,High Risk
15509,380,1,152.41,2,1,1,4,211,Lost,1,0.9996289,High Risk
15510,331,1,250.0,2,1,1,4,211,Lost,1,0.9996289,High Risk
15511,12,5,900.53,5,4,3,12,543,Loyal Customers,0,0.00056754524,Low Risk
15512,156,4,331.58,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
15513,33,35,26437.05,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15514,12,18,6392.06,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15515,387,1,171.81,2,1,1,4,211,Lost,1,0.9996289,High Risk
15516,45,3,62.43,4,3,1,8,431,Potential Loyalists,0,0.0004902948,Low Risk
15517,233,1,267.03,2,1,1,4,211,Lost,1,0.9996289,High Risk
15518,64,15,4189.99,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
15519,383,2,344.61,2,2,2,6,222,Lost,1,0.9996289,High Risk
15520,2,1,343.5,5,1,2,8,512,New Customers,0,0.0004902948,Low Risk
15521,40,16,7098.24,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15522,33,2,397.99,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
15523,84,16,17259.19,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
15524,25,2,591.4,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
15525,2,4,890.22,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15526,33,2,148.44,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
15527,19,23,5554.89,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15528,254,1,229.33,2,1,1,4,211,Lost,1,0.9996289,High Risk
15529,23,12,4783.66,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15530,22,5,1808.68,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
15531,8,2,1972.39,5,2,4,11,524,New Customers,0,0.00028684916,Low Risk
15532,25,10,3738.85,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15533,19,3,807.57,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15534,726,1,162.25,1,1,1,3,111,Lost,1,0.9996289,High Risk
15535,173,6,1044.37,3,4,3,10,343,Loyal Customers,1,0.99973327,High Risk
15536,409,1,259.09,2,1,1,4,211,Lost,1,0.9996289,High Risk
15537,163,1,110.92,3,1,1,5,311,Others,1,0.9996289,High Risk
15538,538,6,3358.4,1,4,5,10,145,At Risk,1,0.99942315,High Risk
15539,7,1,538.46,5,1,2,8,512,New Customers,0,0.0004902948,Low Risk
15540,11,2,460.68,5,2,2,9,522,New Customers,0,0.0004094127,Low Risk
15541,114,1,85.13000000000001,3,1,1,5,311,Others,1,0.9996289,High Risk
15542,512,3,855.71,1,3,3,7,133,At Risk,1,0.99958855,High Risk
15543,288,2,242.26,2,2,1,5,221,Lost,1,0.9996289,High Risk
15544,9,20,7807.89,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15545,54,2,288.97,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
15546,607,2,1079.1,1,2,3,6,123,Cant Lose Them,1,0.99958855,High Risk
15547,7,26,10057.05,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15548,596,1,158.09,1,1,1,3,111,Lost,1,0.9996289,High Risk
15549,77,8,2334.16,3,4,4,11,344,Loyal Customers,0,0.00030059286,Low Risk
15550,4,12,2211.05,5,5,4,14,554,Champions,0,0.0002199083,Low Risk
15551,37,7,1679.81,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
15552,217,2,252.52,2,2,1,5,221,Lost,1,0.9996289,High Risk
15553,60,1,428.93,3,1,2,6,312,Others,0,0.0004902948,Low Risk
15554,278,1,217.2,2,1,1,4,211,Lost,1,0.9996289,High Risk
15555,12,36,11243.91,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15556,24,1,279.77,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15557,29,1,468.91,4,1,2,7,412,New Customers,0,0.0004902948,Low Risk
15558,639,1,202.68,1,1,1,3,111,Lost,1,0.9996289,High Risk
15559,568,1,1109.4,1,1,3,5,113,Cant Lose Them,1,0.99958855,High Risk
15560,398,2,153.52,2,2,1,5,221,Lost,1,0.9996289,High Risk
15561,12,8,1934.39,5,4,4,13,544,Champions,0,0.00042543272,Low Risk
15562,352,3,671.4300000000001,2,3,3,8,233,At Risk,1,0.9996076,High Risk
15563,22,7,2859.46,4,4,4,12,444,Champions,0,0.0002199083,Low Risk
15564,463,2,70.74000000000001,1,2,1,4,121,Lost,1,0.9996289,High Risk
15565,50,2,173.16,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
15566,393,2,227.87,2,2,1,5,221,Lost,1,0.9996289,High Risk
15567,19,1,186.01,5,1,1,7,511,New Customers,0,0.0004902948,Low Risk
15568,3,3,758.29,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15569,104,10,3583.45,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
15570,7,25,8736.49,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15571,12,14,3892.35,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15572,5,10,3965.2,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15573,32,5,1188.42,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
15574,178,6,1101.44,3,4,3,10,343,Loyal Customers,1,0.99973327,High Risk
15575,620,1,30.1,1,1,1,3,111,Lost,1,0.9996289,High Risk
15576,38,1,921.37,4,1,3,8,413,New Customers,0,0.0004422136,Low Risk
15577,151,5,396.03,3,4,2,9,342,Potential Loyalists,1,0.9997578,High Risk
15578,162,1,127.1,3,1,1,5,311,Others,1,0.9996289,High Risk
15579,69,5,1250.63,3,4,4,11,344,Loyal Customers,0,0.0005852699,Low Risk
15580,377,8,1375.39,2,4,4,10,244,At Risk,1,0.9996499,High Risk
15581,121,38,7480.4,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
15582,25,3,682.9100000000001,4,3,3,10,433,Loyal Customers,0,0.00038218443,Low Risk
15583,376,1,95.96,2,1,1,4,211,Lost,1,0.9996289,High Risk
15584,24,6,1268.2,4,4,4,12,444,Champions,0,0.00042820536,Low Risk
15585,177,1,455.3,3,1,2,6,312,Others,1,0.9996289,High Risk
15586,593,3,1139.1,1,3,3,7,133,At Risk,1,0.99958855,High Risk
15587,50,7,1522.0800000000002,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
15588,678,1,579.6,1,1,2,4,112,Lost,1,0.9996289,High Risk
15589,256,3,478.53,2,3,2,7,232,Others,1,0.9996289,High Risk
15590,382,5,1496.6,2,4,4,10,244,At Risk,1,0.9997583,High Risk
15591,583,3,217.9,1,3,1,5,131,Others,1,0.9996289,High Risk
15592,47,1,388.58,4,1,2,7,412,New Customers,0,0.0004902948,Low Risk
15593,71,1,199.8,3,1,1,5,311,Others,0,0.0004902948,Low Risk
15594,16,5,1771.78,5,4,4,13,544,Champions,0,0.00067572953,Low Risk
15595,488,1,357.6,1,1,2,4,112,Lost,1,0.9996289,High Risk
15596,101,9,2727.72,3,5,4,12,354,Loyal Customers,1,0.99921155,High Risk
15597,35,2,563.37,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
15598,53,2,548.02,4,2,2,8,422,New Customers,0,0.0004902948,Low Risk
15599,27,3,1250.06,4,3,4,11,434,Loyal Customers,0,0.00028871957,Low Risk
15600,428,4,1199.31,1,3,3,7,133,At Risk,1,0.99958855,High Risk
15601,11,30,14191.74,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15602,8,16,3137.96,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15603,79,2,88.48,3,2,1,6,321,Others,0,0.0004902948,Low Risk
15604,52,1,216.39,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15605,36,9,1741.95,4,5,4,13,454,Champions,0,0.00067572953,Low Risk
15606,61,17,5230.99,3,5,5,13,355,Loyal Customers,0,0.0002199083,Low Risk
15607,337,9,1708.97,2,5,4,11,254,At Risk,1,0.9997583,High Risk
15608,28,5,1785.98,4,4,4,12,444,Champions,0,0.00067572953,Low Risk
15609,184,1,298.48,3,1,2,6,312,Others,1,0.9996289,High Risk
15610,52,1,112.46,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15611,10,26,2997.28,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15612,36,2,195.15,4,2,1,7,421,New Customers,0,0.0004902948,Low Risk
15613,610,1,433.72,1,1,2,4,112,Lost,1,0.9996289,High Risk
15614,438,4,3147.36,1,3,5,9,135,At Risk,1,0.99914396,High Risk
15615,10,47,21373.97,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15616,438,1,317.11,1,1,2,4,112,Lost,1,0.9996289,High Risk
15617,396,3,828.5500000000001,2,3,3,8,233,At Risk,1,0.99958855,High Risk
15618,33,4,776.851,4,3,3,10,433,Loyal Customers,0,0.00036926035,Low Risk
15619,11,1,336.40000000000003,5,1,2,8,512,New Customers,0,0.0004902948,Low Risk
15620,57,4,1942.36,4,3,4,11,434,Loyal Customers,0,0.00028684916,Low Risk
15621,4,4,1293.03,5,3,4,12,534,Loyal Customers,0,0.0002505981,Low Risk
15622,43,17,7852.61,4,5,5,14,455,Champions,0,0.0002199083,Low Risk
15623,141,8,2437.05,3,4,4,11,344,Loyal Customers,1,0.99942315,High Risk
15624,117,4,588.13,3,3,2,8,332,Potential Loyalists,1,0.9996289,High Risk
15625,104,9,3236.4,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
15626,75,3,1067.52,3,3,3,9,333,Loyal Customers,0,0.00036926035,Low Risk
15627,457,2,566.9,1,2,2,5,122,Lost,1,0.9996289,High Risk
15628,5,17,5333.08,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15629,450,4,2240.9,1,3,4,8,134,At Risk,1,0.99928516,High Risk
15630,45,3,1481.4,4,3,4,11,434,Loyal Customers,0,0.00045565024,Low Risk
15631,642,1,596.67,1,1,2,4,112,Lost,1,0.9996289,High Risk
15632,16,8,3285.31,5,4,5,14,545,Champions,0,0.0002199083,Low Risk
15633,509,13,4335.96,1,5,5,11,155,At Risk,1,0.99942315,High Risk
15634,17,2,554.65,5,2,2,9,522,New Customers,0,0.0004094127,Low Risk
15635,396,1,100.35,2,1,1,4,211,Lost,1,0.9996289,High Risk
15636,90,4,1444.58,3,3,4,10,334,Loyal Customers,0,0.05155819,Low Risk
15637,53,5,797.59,4,4,3,11,443,Loyal Customers,0,0.0007484747,Low Risk
15638,379,6,2265.2,2,4,4,10,244,At Risk,1,0.99942315,High Risk
15639,134,3,1065.08,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
15640,4,29,23494.31,5,5,5,15,555,Champions,0,0.0002199083,Low Risk
15641,105,12,5345.55,3,5,5,13,355,Loyal Customers,1,0.99921155,High Risk
15642,730,1,105.78000000000002,1,1,1,3,111,Lost,1,0.9996289,High Risk
15643,192,3,664.0,2,3,3,8,233,At Risk,1,0.9996166,High Risk
15644,166,4,803.54,3,3,3,9,333,Loyal Customers,1,0.9995073,High Risk
15645,19,3,1055.17,5,3,3,11,533,Loyal Customers,0,0.00036926035,Low Risk
15646,158,5,784.8100000000001,3,4,3,10,343,Loyal Customers,1,0.99973327,High Risk
15647,415,1,169.0,1,1,1,3,111,Lost,1,0.9996289,High Risk
15648,204,2,639.5,2,2,3,7,223,Cant Lose Them,1,0.9996289,High Risk
15649,336,4,1660.35,2,3,4,9,234,At Risk,1,0.9995535,High Risk
15650,522,2,553.88,1,2,2,5,122,Lost,1,0.9996289,High Risk
15651,37,5,1259.06,4,4,4,12,444,Champions,0,0.00042820536,Low Risk
15652,91,5,1405.94,3,4,4,11,344,Loyal Customers,1,0.8204391,High Risk
15653,93,2,877.4399999999999,3,2,3,8,323,Others,1,0.99958855,High Risk
15654,9,2,922.53,5,2,3,10,523,New Customers,0,0.00036926035,Low Risk
15655,243,1,560.67,2,1,2,5,212,Lost,1,0.9996289,High Risk
15656,45,4,748.5,4,3,3,10,433,Loyal Customers,0,0.00037169023,Low Risk
15657,23,1,30.0,4,1,1,6,411,New Customers,0,0.0004902948,Low Risk
15658,190,8,2117.27,2,4,4,10,244,At Risk,1,0.9995865,High Risk
15659,44,3,532.49,4,3,2,9,432,Potential Loyalists,0,0.0004094127,Low Risk
15660,25,15,2603.69,4,5,4,13,454,Champions,0,0.0002199083,Low Risk
15661,317,8,1215.95,2,4,3,9,243,At Risk,1,0.99973327,High Risk
15662,661,2,283.73,1,2,1,4,121,Lost,1,0.9996289,High Risk
15663,106,1,138.14,3,1,1,5,311,Others,1,0.9996289,High Risk
15664,51,4,1254.03,4,3,4,11,434,Loyal Customers,0,0.00028871957,Low Risk
15665,168,5,3987.07,3,4,5,12,345,Loyal Customers,1,0.99921155,High Risk
15666,472,2,632.9399999999999,1,2,3,6,123,Cant Lose Them,1,0.9996289,High Risk
